accuracy_on_parsed,accuracy_strict,batch_size,budget,demo_count,eval_examples,eval_row_ids_hash,eval_split,grad_accum,inference_runtime_sec,job_id,label_names,lora_config,loss_first,loss_last,macro_f1_on_parsed,method,model_id,model_load_sec,parser_failures,parser_success,runtime_sec,seed,status,task,train_demo_row_ids,train_examples,train_row_ids,train_runtime_sec
0.58984375,0.58984375,1,4,,256,e65bc441b2734919d13c022763e704c136f5200f43af20711496506184d9802d,validation,4,36.50417352899967,lora__qwen3-0_6b__rte__n4__seed13,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.794567823410034,3.8360555171966553,0.5243403939056113,LoRA,Qwen/Qwen3-0.6B,0.39589383999918937,0,1.0,37.27312497899766,13,PASS,rte,,4,"['train:2392', 'train:219', 'train:1169', 'train:1046']",0.37305760999879567
0.6015625,0.6015625,1,4,,256,8618dfbb3fe9ae198b5653a2e450b7c45a6c64ce5435625fb9a174a4c4c579fa,validation,4,36.95467911200103,lora__qwen3-0_6b__rte__n4__seed21,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.066033363342285,3.5112390518188477,0.5394708994708994,LoRA,Qwen/Qwen3-0.6B,0.3958917260024464,0,1.0,37.74611331300548,21,PASS,rte,,4,"['train:663', 'train:1698', 'train:2228', 'train:330']",0.3955424750020029
0.59375,0.59375,1,4,,256,b8474a48747f2d000aaff32b6a466ce627ddac05dede646e66c2aca50ec56dcd,validation,4,36.71279368499745,lora__qwen3-0_6b__rte__n4__seed42,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.699239730834961,3.971752882003784,0.5304409171075838,LoRA,Qwen/Qwen3-0.6B,0.39486280900018755,0,1.0,37.49078526599624,42,PASS,rte,,4,"['train:2480', 'train:103', 'train:443', 'train:1453']",0.3831287719985994
0.59765625,0.59765625,1,8,,256,e65bc441b2734919d13c022763e704c136f5200f43af20711496506184d9802d,validation,4,37.024091439001495,lora__qwen3-0_6b__rte__n8__seed13,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.517928123474121,3.774209976196289,0.5423414041482253,LoRA,Qwen/Qwen3-0.6B,0.3852317540004151,0,1.0,38.14341539100133,13,PASS,rte,,8,"['train:752', 'train:947', 'train:219', 'train:924', 'train:2392', 'train:1169', 'train:1712', 'train:1046']",0.7340921979994164
0.59765625,0.59765625,1,8,,256,8618dfbb3fe9ae198b5653a2e450b7c45a6c64ce5435625fb9a174a4c4c579fa,validation,4,36.88723474699873,lora__qwen3-0_6b__rte__n8__seed21,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.687403440475464,3.8671905994415283,0.5423414041482253,LoRA,Qwen/Qwen3-0.6B,0.39213737300087814,0,1.0,38.021077358000184,21,PASS,rte,,8,"['train:1529', 'train:1698', 'train:330', 'train:1132', 'train:846', 'train:2228', 'train:663', 'train:2487']",0.7417052380005771
0.59765625,0.59765625,1,8,,256,b8474a48747f2d000aaff32b6a466ce627ddac05dede646e66c2aca50ec56dcd,validation,4,36.84518186299829,lora__qwen3-0_6b__rte__n8__seed42,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.971752882003784,3.9880106449127197,0.5423414041482253,LoRA,Qwen/Qwen3-0.6B,0.38132808199952706,0,1.0,37.99846102499578,42,PASS,rte,,8,"['train:1453', 'train:443', 'train:2480', 'train:801', 'train:981', 'train:1111', 'train:103', 'train:918']",0.7719510799979616
0.7890625,0.7890625,1,16,,256,b26432aae4170836003734cf7182cc07d1a130c9ebd0ee6769f051448e297511,validation,4,31.034446236000804,lora__qwen3-0_6b__sst2__n16__seed13,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.65716814994812,3.5759031772613525,0.7837837837837838,LoRA,Qwen/Qwen3-0.6B,0.42048452500239364,0,1.0,32.90271737200237,13,PASS,sst2,,16,"['train:50726', 'train:62930', 'train:19020', 'train:55868', 'train:21422', 'train:13666', 'train:34830', 'train:9849', 'train:50839', 'train:16752', 'train:22368', 'train:2124', 'train:36099', 'train:59425', 'train:65931', 'train:17620']",1.4477866109991737
0.7734375,0.7734375,1,16,,256,7087b07541f51824a4b3f915ec17cfd98e6e1213429df9ddb8c68f9e4b9b08d6,validation,4,31.903052384997864,lora__qwen3-0_6b__sst2__n16__seed21,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.837430715560913,3.33488392829895,0.7658782718385367,LoRA,Qwen/Qwen3-0.6B,0.42200798399790074,0,1.0,33.812535553995986,21,PASS,sst2,,16,"['train:62472', 'train:30902', 'train:50854', 'train:46108', 'train:35493', 'train:55834', 'train:20125', 'train:7553', 'train:11680', 'train:12111', 'train:20699', 'train:51186', 'train:47134', 'train:30909', 'train:4647', 'train:35734']",1.4874751850002212
0.78125,0.78125,1,16,,256,45ee4d38638a4caa63fcd01d2b811b431001fec060e9c28ea4095e4038e33fcc,validation,4,31.133862296999723,lora__qwen3-0_6b__sst2__n16__seed42,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.913849353790283,3.2034034729003906,0.7732793522267206,LoRA,Qwen/Qwen3-0.6B,0.4132279199984623,0,1.0,33.04569489699861,42,PASS,sst2,,16,"['train:8188', 'train:16392', 'train:55476', 'train:1360', 'train:20225', 'train:1833', 'train:28977', 'train:347', 'train:17930', 'train:47448', 'train:36582', 'train:10198', 'train:1501', 'train:33557', 'train:55051', 'train:6011']",1.498604680000426
0.75,0.75,1,1,,256,b26432aae4170836003734cf7182cc07d1a130c9ebd0ee6769f051448e297511,validation,1,30.236892472999898,lora__qwen3-0_6b__sst2__n1__seed13,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.3785200119018555,3.3785200119018555,0.739241151005857,LoRA,Qwen/Qwen3-0.6B,0.4460698760012747,0,1.0,30.935800007999205,13,PASS,sst2,,1,['train:16752'],0.25283765899803257
0.7265625,0.7265625,1,1,,256,7087b07541f51824a4b3f915ec17cfd98e6e1213429df9ddb8c68f9e4b9b08d6,validation,1,30.507433937000314,lora__qwen3-0_6b__sst2__n1__seed21,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.261657238006592,4.261657238006592,0.7095247357842184,LoRA,Qwen/Qwen3-0.6B,0.4281042799993884,0,1.0,31.051182762999815,21,PASS,sst2,,1,['train:11680'],0.11564454600011231
0.73046875,0.73046875,1,1,,256,45ee4d38638a4caa63fcd01d2b811b431001fec060e9c28ea4095e4038e33fcc,validation,1,31.525418992001505,lora__qwen3-0_6b__sst2__n1__seed42,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.9653139114379883,3.9653139114379883,0.7118950922346724,LoRA,Qwen/Qwen3-0.6B,0.4551095409988193,0,1.0,32.08821815199917,42,PASS,sst2,,1,['train:55476'],0.10768961899884744
0.7578125,0.7578125,1,2,,256,b26432aae4170836003734cf7182cc07d1a130c9ebd0ee6769f051448e297511,validation,2,31.067925513001683,lora__qwen3-0_6b__sst2__n2__seed13,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.9616830348968506,3.3785200119018555,0.7482073735643124,LoRA,Qwen/Qwen3-0.6B,0.4260309450000932,0,1.0,31.68710078100048,13,PASS,sst2,,2,"['train:19020', 'train:16752']",0.19314432299870532
0.73046875,0.73046875,1,2,,256,7087b07541f51824a4b3f915ec17cfd98e6e1213429df9ddb8c68f9e4b9b08d6,validation,2,30.659456553999917,lora__qwen3-0_6b__sst2__n2__seed21,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.261657238006592,3.856395959854126,0.7142441155059451,LoRA,Qwen/Qwen3-0.6B,0.39190937299645157,0,1.0,31.234682973994495,21,PASS,sst2,,2,"['train:11680', 'train:12111']",0.1833170469981269
0.73828125,0.73828125,1,2,,256,45ee4d38638a4caa63fcd01d2b811b431001fec060e9c28ea4095e4038e33fcc,validation,2,31.687743090998993,lora__qwen3-0_6b__sst2__n2__seed42,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.205220699310303,3.9653139114379883,0.72140919648513,LoRA,Qwen/Qwen3-0.6B,0.4424867820016516,0,1.0,32.32088140500127,42,PASS,sst2,,2,"['train:47448', 'train:55476']",0.19065153200062923
0.84765625,0.84765625,1,32,,256,b26432aae4170836003734cf7182cc07d1a130c9ebd0ee6769f051448e297511,validation,4,31.35046352199788,lora__qwen3-0_6b__sst2__n32__seed13,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.65716814994812,2.74763560295105,0.8476539253833829,LoRA,Qwen/Qwen3-0.6B,0.4303678910000599,0,1.0,34.75894684499508,13,PASS,sst2,,32,"['train:50726', 'train:62930', 'train:19020', 'train:2211', 'train:13666', 'train:9849', 'train:50839', 'train:43354', 'train:59425', 'train:54475', 'train:2124', 'train:64374', 'train:10725', 'train:17620', 'train:48766', 'train:16915', 'train:65053', 'train:22368', 'train:21422', 'train:18075', 'train:55868', 'train:13767', 'train:47582', 'train:34830', 'train:36099', 'train:16752', 'train:48412', 'train:53705', 'train:49420', 'train:40633', 'train:16546', 'train:65931']",2.9781154319971392
0.80859375,0.80859375,1,32,,256,7087b07541f51824a4b3f915ec17cfd98e6e1213429df9ddb8c68f9e4b9b08d6,validation,4,32.910117875999276,lora__qwen3-0_6b__sst2__n32__seed21,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.273767471313477,2.7252237796783447,0.8067507818397498,LoRA,Qwen/Qwen3-0.6B,0.4245960410007683,0,1.0,36.315978368002106,21,PASS,sst2,,32,"['train:58757', 'train:37459', 'train:62722', 'train:38012', 'train:53350', 'train:15876', 'train:30909', 'train:13502', 'train:35493', 'train:25888', 'train:20125', 'train:51186', 'train:55834', 'train:4647', 'train:59832', 'train:7553', 'train:39155', 'train:11680', 'train:9727', 'train:53601', 'train:8590', 'train:46108', 'train:47134', 'train:33542', 'train:12111', 'train:30902', 'train:35734', 'train:20699', 'train:7047', 'train:62472', 'train:50854', 'train:35140']",2.981264451002062
0.80859375,0.80859375,1,32,,256,45ee4d38638a4caa63fcd01d2b811b431001fec060e9c28ea4095e4038e33fcc,validation,4,31.15210250599921,lora__qwen3-0_6b__sst2__n32__seed42,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.5525877475738525,3.095551013946533,0.8057452574525745,LoRA,Qwen/Qwen3-0.6B,0.3903149779980595,0,1.0,34.56612816499546,42,PASS,sst2,,32,"['train:6011', 'train:17930', 'train:7495', 'train:50218', 'train:36609', 'train:37445', 'train:47448', 'train:64162', 'train:1501', 'train:33557', 'train:2189', 'train:55476', 'train:54979', 'train:28977', 'train:6349', 'train:54660', 'train:8188', 'train:29297', 'train:63386', 'train:55051', 'train:13837', 'train:40480', 'train:1833', 'train:20225', 'train:32499', 'train:347', 'train:10198', 'train:43846', 'train:66104', 'train:16392', 'train:36582', 'train:1360']",3.0237106809981924
0.7578125,0.7578125,1,4,,256,b26432aae4170836003734cf7182cc07d1a130c9ebd0ee6769f051448e297511,validation,4,30.99192191700058,lora__qwen3-0_6b__sst2__n4__seed13,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.6643097400665283,3.9616830348968506,0.7482073735643124,LoRA,Qwen/Qwen3-0.6B,0.4279912170022726,0,1.0,31.793238490005024,13,PASS,sst2,,4,"['train:21422', 'train:16752', 'train:9849', 'train:19020']",0.37332535600216943
0.73828125,0.73828125,1,4,,256,7087b07541f51824a4b3f915ec17cfd98e6e1213429df9ddb8c68f9e4b9b08d6,validation,4,31.25596880000012,lora__qwen3-0_6b__sst2__n4__seed21,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.261657238006592,3.7696797847747803,0.7236000322294738,LoRA,Qwen/Qwen3-0.6B,0.4162024629986263,0,1.0,32.03389841800163,21,PASS,sst2,,4,"['train:11680', 'train:30902', 'train:12111', 'train:20125']",0.3617271550028818
0.73828125,0.73828125,1,4,,256,45ee4d38638a4caa63fcd01d2b811b431001fec060e9c28ea4095e4038e33fcc,validation,4,31.53574096400189,lora__qwen3-0_6b__sst2__n4__seed42,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.9653139114379883,4.205220699310303,0.72140919648513,LoRA,Qwen/Qwen3-0.6B,0.4452631059975829,0,1.0,32.35766732800039,42,PASS,sst2,,4,"['train:55476', 'train:347', 'train:8188', 'train:47448']",0.37666325800091727
0.76171875,0.76171875,1,8,,256,b26432aae4170836003734cf7182cc07d1a130c9ebd0ee6769f051448e297511,validation,4,31.165510928000003,lora__qwen3-0_6b__sst2__n8__seed13,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.7631986141204834,3.575929880142212,0.7534069196393324,LoRA,Qwen/Qwen3-0.6B,0.4204348979983479,0,1.0,32.306026665999525,13,PASS,sst2,,8,"['train:9849', 'train:50726', 'train:19020', 'train:16752', 'train:50839', 'train:34830', 'train:17620', 'train:21422']",0.7200808400011738
0.7421875,0.7421875,1,8,,256,7087b07541f51824a4b3f915ec17cfd98e6e1213429df9ddb8c68f9e4b9b08d6,validation,4,31.97360615800062,lora__qwen3-0_6b__sst2__n8__seed21,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.9444773197174072,3.6698150634765625,0.7282377919320595,LoRA,Qwen/Qwen3-0.6B,0.4062163270027668,0,1.0,33.119502272005775,21,PASS,sst2,,8,"['train:30909', 'train:11680', 'train:12111', 'train:20125', 'train:7553', 'train:4647', 'train:30902', 'train:51186']",0.7396797870023875
0.75390625,0.75390625,1,8,,256,45ee4d38638a4caa63fcd01d2b811b431001fec060e9c28ea4095e4038e33fcc,validation,4,31.77889909100122,lora__qwen3-0_6b__sst2__n8__seed42,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.5525877475738525,4.563010215759277,0.7419974084561117,LoRA,Qwen/Qwen3-0.6B,0.41223431400067057,0,1.0,32.93070123200232,42,PASS,sst2,,8,"['train:6011', 'train:47448', 'train:55476', 'train:1833', 'train:55051', 'train:33557', 'train:8188', 'train:347']",0.7395678270004282
0.22265625,0.22265625,1,16,,256,b3b57802f0a6675dd147870f6fea232f5caaba70bce7ee29c86e13b4bfbbba08,train_holdout,4,35.66393842999969,lora__qwen3-0_6b__trec__n16__seed13,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",3.9887871742248535,3.54774808883667,0.15452339968354642,LoRA,Qwen/Qwen3-0.6B,0.38765139799943427,0,1.0,37.45592145799674,13,PASS,trec,,16,"['train:1922', 'train:5377', 'train:2102', 'train:1864', 'train:3520', 'train:2342', 'train:1760', 'train:5057', 'train:86', 'train:518', 'train:5243', 'train:2850', 'train:2716', 'train:2546', 'train:4262', 'train:849']",1.404331629997614
0.2109375,0.2109375,1,16,,256,57ba07868e2895062a196859120baa974a6d661b9623371a28ae64fff6e8b145,train_holdout,4,37.07323706700117,lora__qwen3-0_6b__trec__n16__seed21,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.128469944000244,3.730952262878418,0.14741013372592318,LoRA,Qwen/Qwen3-0.6B,0.39151450300050783,0,1.0,38.88122185999964,21,PASS,trec,,16,"['train:4176', 'train:3959', 'train:2252', 'train:5441', 'train:2988', 'train:1945', 'train:1787', 'train:4129', 'train:2598', 'train:4488', 'train:1767', 'train:3402', 'train:1691', 'train:2600', 'train:2500', 'train:5180']",1.4164702899979602
0.20703125,0.20703125,1,16,,256,acc5fbb111e4540c48a690379129f3c9076958279ad0ea6edd22df378afa2481,train_holdout,4,36.077940872997715,lora__qwen3-0_6b__trec__n16__seed42,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.481412410736084,3.853233575820923,0.12415032679738562,LoRA,Qwen/Qwen3-0.6B,0.39657588400223176,0,1.0,37.90455910899982,42,PASS,trec,,16,"['train:1113', 'train:4503', 'train:3572', 'train:65', 'train:4963', 'train:30', 'train:4217', 'train:4347', 'train:188', 'train:5066', 'train:3768', 'train:1498', 'train:511', 'train:4382', 'train:4982', 'train:4925']",1.430042351999873
0.203125,0.203125,1,1,,256,b3b57802f0a6675dd147870f6fea232f5caaba70bce7ee29c86e13b4bfbbba08,train_holdout,1,35.829993062998255,lora__qwen3-0_6b__trec__n1__seed13,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.385585308074951,4.385585308074951,0.11916772085178158,LoRA,Qwen/Qwen3-0.6B,0.4327894579982967,0,1.0,36.36411877599676,13,PASS,trec,,1,['train:2546'],0.10133625500020571
0.17578125,0.17578125,1,1,,256,57ba07868e2895062a196859120baa974a6d661b9623371a28ae64fff6e8b145,train_holdout,1,38.32961438699931,lora__qwen3-0_6b__trec__n1__seed21,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.009623050689697,4.009623050689697,0.07598784194528875,LoRA,Qwen/Qwen3-0.6B,0.4119506380011444,0,1.0,38.84397405800337,21,PASS,trec,,1,['train:3959'],0.10240903300291393
0.17578125,0.17578125,1,1,,256,acc5fbb111e4540c48a690379129f3c9076958279ad0ea6edd22df378afa2481,train_holdout,1,36.268895590998,lora__qwen3-0_6b__trec__n1__seed42,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.012598514556885,4.012598514556885,0.07172222508753531,LoRA,Qwen/Qwen3-0.6B,0.4301047490007477,0,1.0,36.80087304799963,42,PASS,trec,,1,['train:30'],0.101872708000883
0.1953125,0.1953125,1,2,,256,b3b57802f0a6675dd147870f6fea232f5caaba70bce7ee29c86e13b4bfbbba08,train_holdout,2,35.915996684001584,lora__qwen3-0_6b__trec__n2__seed13,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.030852794647217,4.385585308074951,0.10748596068993181,LoRA,Qwen/Qwen3-0.6B,0.3918738599968492,0,1.0,36.4896864250004,13,PASS,trec,,2,"['train:518', 'train:2546']",0.18181588100196677
0.1796875,0.1796875,1,2,,256,57ba07868e2895062a196859120baa974a6d661b9623371a28ae64fff6e8b145,train_holdout,2,39.954014535996976,lora__qwen3-0_6b__trec__n2__seed21,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.009623050689697,4.009843349456787,0.08217592592592593,LoRA,Qwen/Qwen3-0.6B,0.40162134500133106,0,1.0,40.5492456159991,21,PASS,trec,,2,"['train:3959', 'train:1945']",0.19360973500079126
0.17578125,0.17578125,1,2,,256,acc5fbb111e4540c48a690379129f3c9076958279ad0ea6edd22df378afa2481,train_holdout,2,36.334365370999876,lora__qwen3-0_6b__trec__n2__seed42,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.012598514556885,4.115303039550781,0.07085120998164476,LoRA,Qwen/Qwen3-0.6B,0.39180722899982356,0,1.0,36.91659648999848,42,PASS,trec,,2,"['train:30', 'train:4217']",0.19042388999878312
0.3046875,0.3046875,1,32,,256,b3b57802f0a6675dd147870f6fea232f5caaba70bce7ee29c86e13b4bfbbba08,train_holdout,4,35.4281597199988,lora__qwen3-0_6b__trec__n32__seed13,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.874013423919678,3.424835681915283,0.2727896166867461,LoRA,Qwen/Qwen3-0.6B,0.3887617330001376,0,1.0,38.57280238699968,13,PASS,trec,,32,"['train:5089', 'train:3520', 'train:518', 'train:5151', 'train:1864', 'train:4262', 'train:638', 'train:5377', 'train:2716', 'train:5243', 'train:1760', 'train:2245', 'train:4599', 'train:1502', 'train:2085', 'train:2287', 'train:1165', 'train:3448', 'train:32', 'train:96', 'train:2342', 'train:3710', 'train:3494', 'train:304', 'train:849', 'train:2102', 'train:1922', 'train:2248', 'train:5057', 'train:2546', 'train:86', 'train:2850']",2.755880934000743
0.28125,0.28125,1,32,,256,57ba07868e2895062a196859120baa974a6d661b9623371a28ae64fff6e8b145,train_holdout,4,35.986252421000245,lora__qwen3-0_6b__trec__n32__seed21,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.164477348327637,3.130565881729126,0.2571974901853678,LoRA,Qwen/Qwen3-0.6B,0.42112577500301995,0,1.0,39.24500801000613,21,PASS,trec,,32,"['train:672', 'train:1767', 'train:2988', 'train:5441', 'train:2600', 'train:4452', 'train:4919', 'train:1945', 'train:245', 'train:2500', 'train:1691', 'train:1593', 'train:4963', 'train:1787', 'train:568', 'train:4769', 'train:2758', 'train:3959', 'train:4176', 'train:4045', 'train:1866', 'train:2598', 'train:4488', 'train:3402', 'train:5180', 'train:182', 'train:2408', 'train:980', 'train:4129', 'train:2252', 'train:2955', 'train:1753']",2.8376298140028666
0.265625,0.265625,1,32,,256,acc5fbb111e4540c48a690379129f3c9076958279ad0ea6edd22df378afa2481,train_holdout,4,34.74768778499856,lora__qwen3-0_6b__trec__n32__seed42,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.115303039550781,3.4039306640625,0.2365463306188448,LoRA,Qwen/Qwen3-0.6B,0.38613111899758223,0,1.0,37.933978999997635,42,PASS,trec,,32,"['train:4217', 'train:2707', 'train:2235', 'train:1442', 'train:4503', 'train:3768', 'train:4347', 'train:4963', 'train:4925', 'train:3438', 'train:4049', 'train:4309', 'train:4382', 'train:89', 'train:511', 'train:4274', 'train:3572', 'train:4130', 'train:2134', 'train:65', 'train:4171', 'train:30', 'train:5066', 'train:1498', 'train:188', 'train:4982', 'train:4881', 'train:2871', 'train:1113', 'train:3097', 'train:2438', 'train:1735']",2.800160096001491
0.1953125,0.1953125,1,4,,256,b3b57802f0a6675dd147870f6fea232f5caaba70bce7ee29c86e13b4bfbbba08,train_holdout,4,35.86687251999683,lora__qwen3-0_6b__trec__n4__seed13,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.252719402313232,4.385585308074951,0.10803933495539336,LoRA,Qwen/Qwen3-0.6B,0.4029570379971119,0,1.0,36.624989376992744,13,PASS,trec,,4,"['train:2716', 'train:849', 'train:518', 'train:2546']",0.3551598189987999
0.1875,0.1875,1,4,,256,57ba07868e2895062a196859120baa974a6d661b9623371a28ae64fff6e8b145,train_holdout,4,38.716633194999304,lora__qwen3-0_6b__trec__n4__seed21,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.009843349456787,4.285593032836914,0.0966870909120149,LoRA,Qwen/Qwen3-0.6B,0.43191549699986354,0,1.0,39.53381347699906,21,PASS,trec,,4,"['train:1945', 'train:2600', 'train:3959', 'train:1691']",0.38526478499989025
0.17578125,0.17578125,1,4,,256,acc5fbb111e4540c48a690379129f3c9076958279ad0ea6edd22df378afa2481,train_holdout,4,36.36665576199812,lora__qwen3-0_6b__trec__n4__seed42,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.115303039550781,4.2273945808410645,0.07085120998164476,LoRA,Qwen/Qwen3-0.6B,0.3902052880002884,0,1.0,37.12212767899837,42,PASS,trec,,4,"['train:4217', 'train:30', 'train:4503', 'train:511']",0.36526662899996154
0.203125,0.203125,1,8,,256,b3b57802f0a6675dd147870f6fea232f5caaba70bce7ee29c86e13b4bfbbba08,train_holdout,4,35.92389950100187,lora__qwen3-0_6b__trec__n8__seed13,,"{'dtype': 'bf16', 'lora_alpha': 8, 'lora_dropout': 0.0, 'lr': 0.0002, 'r': 4, 'target_modules': ['q_proj', 'v_proj']}",4.252719402313232,3.899384021759033,0.12006469254368413,LoRA,Qwen/Qwen3-0.6B,0.3989841879993037,0,1.0,37.02190707699992,13,PASS,trec,,8,"['train:2716', 'train:5057', 'train:5243', 'train:2850', 'train:4262', 'train:2546', 'train:849', 'train:518']",0.69902338799875
